FLIGHT_ID,FLIGHT_ID,MONTH,DAY,DAY_OF_WEEK,DEPARTURE_DELAY,TAXI_OUT,DISTANCE,DELAYED,YEAR
204979,204979,2,15,7,10.0,16.0,581,1,2015
204980,204980,2,5,4,130.0,8.0,670,1,2015
204981,204981,2,6,5,-2.0,5.0,239,0,2015
204982,204982,2,8,7,-2.0,23.0,612,0,2015
204983,204983,2,1,7,-4.0,8.0,317,0,2015
204984,204984,2,5,4,24.0,19.0,803,1,2015
204985,204985,2,20,5,-4.0,25.0,1028,0,2015
204986,204986,2,10,2,-4.0,10.0,793,0,2015
204987,204987,2,6,5,-5.0,10.0,515,0,2015
204988,204988,2,20,5,0.0,13.0,992,0,2015
204989,204989,2,28,6,0.0,8.0,883,0,2015
204990,204990,2,19,4,-3.0,14.0,429,0,2015
204991,204991,2,23,1,0.0,16.0,1023,0,2015
204992,204992,2,23,1,-1.0,7.0,481,0,2015
204993,204993,2,11,3,-7.0,10.0,1381,0,2015
204994,204994,2,6,5,5.0,11.0,547,0,2015
204995,204995,2,23,1,-1.0,18.0,419,0,2015
204996,204996,2,21,6,-7.0,6.0,113,0,2015
204997,204997,2,26,4,-17.0,19.0,1176,0,2015
204998,204998,2,27,5,1.0,35.0,782,1,2015
204999,204999,2,18,3,-1.0,11.0,236,0,2015
205000,205000,2,6,5,-8.0,24.0,588,0,2015
205001,205001,2,25,3,207.0,15.0,911,1,2015
205002,205002,2,3,2,16.0,18.0,197,0,2015
205003,205003,2,16,1,118.0,21.0,2434,1,2015
205004,205004,2,23,1,31.0,7.0,511,1,2015
205005,205005,2,3,2,-3.0,12.0,2588,0,2015
205006,205006,2,22,7,-6.0,17.0,86,0,2015
205007,205007,2,18,3,11.0,8.0,258,0,2015
205008,205008,2,9,1,-5.0,17.0,1050,0,2015
205009,205009,2,16,1,-13.0,11.0,589,0,2015
205010,205010,2,26,4,-3.0,13.0,1947,0,2015
205011,205011,2,17,2,2.0,15.0,1739,0,2015
205012,205012,2,5,4,-2.0,15.0,866,0,2015
205013,205013,2,18,3,-6.0,9.0,667,0,2015
205014,205014,2,13,5,-6.0,12.0,2979,0,2015
205015,205015,2,13,5,-1.0,15.0,341,0,2015
205016,205016,2,11,3,-8.0,30.0,1276,0,2015
205017,205017,2,25,3,1.0,15.0,746,0,2015
205018,205018,2,19,4,-1.0,11.0,951,0,2015
205019,205019,2,14,6,16.0,12.0,1072,0,2015
205020,205020,2,24,2,-7.0,12.0,1448,0,2015
205021,205021,2,25,3,23.0,15.0,545,1,2015
205022,205022,2,4,3,216.0,9.0,589,1,2015
205023,205023,2,6,5,0.0,19.0,2475,0,2015
205024,205024,2,8,7,-5.0,14.0,641,0,2015
205025,205025,2,24,2,8.0,9.0,240,0,2015
205026,205026,2,4,3,-1.0,14.0,508,0,2015
205027,205027,2,13,5,23.0,11.0,296,1,2015
205028,205028,2,25,3,-2.0,6.0,160,0,2015
205029,205029,2,9,1,24.0,18.0,337,1,2015
205030,205030,2,7,6,12.0,12.0,679,0,2015
205031,205031,2,6,5,-6.0,12.0,861,0,2015
205032,205032,2,12,4,41.0,11.0,997,1,2015
205033,205033,2,20,5,-4.0,9.0,997,0,2015
205034,205034,2,22,7,-1.0,22.0,529,0,2015
205035,205035,2,26,4,0.0,14.0,588,0,2015
205036,205036,2,21,6,-10.0,10.0,304,0,2015
205037,205037,2,17,2,-1.0,15.0,683,0,2015
205038,205038,2,20,5,0.0,10.0,1747,1,2015
205039,205039,2,24,2,2.0,6.0,781,0,2015
205040,205040,2,19,4,1.0,10.0,861,0,2015
205041,205041,2,14,6,40.0,36.0,1028,1,2015
205042,205042,2,4,3,-1.0,14.0,407,0,2015
205043,205043,2,18,3,13.0,14.0,205,1,2015
205044,205044,2,26,4,-2.0,26.0,473,0,2015
205045,205045,2,18,3,15.0,16.0,488,0,2015
205046,205046,2,27,5,-2.0,20.0,337,0,2015
205047,205047,2,15,7,-6.0,13.0,209,0,2015
205048,205048,2,19,4,0.0,9.0,462,0,2015
205049,205049,2,10,2,10.0,15.0,1197,1,2015
205050,205050,2,20,5,-1.0,17.0,1084,0,2015
205051,205051,2,16,1,12.0,16.0,425,1,2015
205052,205052,2,8,7,-3.0,8.0,270,0,2015
205053,205053,2,21,6,0.0,18.0,794,0,2015
205054,205054,2,25,3,-15.0,9.0,569,0,2015
205055,205055,2,16,1,-2.0,33.0,907,0,2015
205056,205056,2,10,2,-9.0,15.0,2384,0,2015
205057,205057,2,3,2,11.0,38.0,632,1,2015
205058,205058,2,24,2,-3.0,24.0,679,0,2015
205059,205059,2,8,7,-10.0,17.0,857,0,2015
205060,205060,2,20,5,-2.0,13.0,484,1,2015
205061,205061,2,10,2,-6.0,21.0,594,0,2015
205062,205062,2,14,6,61.0,33.0,301,1,2015
205063,205063,2,24,2,3.0,9.0,1262,0,2015
205064,205064,2,18,3,-4.0,9.0,308,0,2015
205065,205065,2,13,5,25.0,26.0,2475,1,2015
205066,205066,2,18,3,-5.0,9.0,423,0,2015
205067,205067,2,3,2,-1.0,14.0,954,0,2015
205068,205068,2,1,7,28.0,10.0,1592,1,2015
205069,205069,2,22,7,-4.0,10.0,1216,0,2015
205070,205070,2,2,1,-4.0,60.0,122,1,2015
205071,205071,2,15,7,-1.0,4.0,197,0,2015
205072,205072,2,15,7,35.0,12.0,374,1,2015
205073,205073,2,8,7,0.0,34.0,606,0,2015
205074,205074,2,3,2,-4.0,13.0,190,0,2015
205075,205075,2,26,4,10.0,13.0,369,0,2015
205076,205076,2,25,3,-4.0,10.0,1984,0,2015
205077,205077,2,23,1,-2.0,7.0,248,0,2015
205078,205078,2,1,7,4.0,8.0,782,0,2015
205079,205079,2,27,5,10.0,9.0,1166,0,2015
205080,205080,2,3,2,-5.0,9.0,409,0,2015
205081,205081,2,20,5,22.0,10.0,746,0,2015
205082,205082,2,18,3,-4.0,16.0,1067,0,2015
205083,205083,2,26,4,16.0,9.0,967,0,2015
205084,205084,2,23,1,-4.0,26.0,484,0,2015
205085,205085,2,4,3,-1.0,16.0,669,0,2015
205086,205086,2,26,4,17.0,44.0,691,1,2015
205087,205087,2,25,3,9.0,8.0,670,0,2015
205088,205088,2,26,4,-5.0,15.0,2454,0,2015
205089,205089,2,9,1,-4.0,18.0,1464,0,2015
205090,205090,2,23,1,14.0,12.0,282,0,2015
205091,205091,2,13,5,-3.0,9.0,621,0,2015
205092,205092,2,8,7,-4.0,13.0,1069,0,2015
205093,205093,2,24,2,7.0,13.0,1532,0,2015
205094,205094,2,22,7,80.0,13.0,401,1,2015
205095,205095,2,17,2,61.0,19.0,241,1,2015
205096,205096,2,9,1,-6.0,14.0,228,0,2015
205097,205097,2,22,7,25.0,5.0,328,1,2015
205098,205098,2,11,3,-9.0,20.0,130,0,2015
205099,205099,2,1,7,1.0,11.0,1217,0,2015
205100,205100,2,16,1,-4.0,20.0,639,0,2015
205101,205101,2,3,2,65.0,23.0,1927,1,2015
205102,205102,2,19,4,-3.0,12.0,950,0,2015
205103,205103,2,15,7,2.0,15.0,2556,0,2015
205104,205104,2,21,6,51.0,9.0,822,1,2015
205105,205105,2,18,3,141.0,21.0,930,1,2015
205106,205106,2,27,5,11.0,22.0,575,0,2015
205107,205107,2,9,1,-1.0,15.0,2611,0,2015
205108,205108,2,25,3,2.0,18.0,1120,0,2015
205109,205109,2,4,3,-3.0,7.0,358,0,2015
205110,205110,2,15,7,24.0,10.0,1735,0,2015
205111,205111,2,18,3,18.0,6.0,294,0,2015
205112,205112,2,2,1,1.0,7.0,1726,0,2015
205113,205113,2,7,6,1.0,17.0,867,0,2015
205114,205114,2,3,2,-5.0,11.0,148,0,2015
205115,205115,2,11,3,-2.0,52.0,1034,1,2015
205116,205116,2,19,4,-10.0,26.0,205,0,2015
205117,205117,2,27,5,22.0,15.0,1080,0,2015
205118,205118,2,24,2,-2.0,11.0,1188,0,2015
205119,205119,2,1,7,7.0,15.0,1620,0,2015
205120,205120,2,22,7,-2.0,24.0,156,1,2015
205121,205121,2,8,7,-7.0,7.0,896,0,2015
205122,205122,2,10,2,-13.0,14.0,196,0,2015
205123,205123,2,19,4,2.0,14.0,508,0,2015
205124,205124,2,24,2,2.0,13.0,1023,0,2015
205125,205125,2,5,4,-8.0,30.0,196,0,2015
205126,205126,2,4,3,4.0,15.0,1590,0,2015
205127,205127,2,5,4,64.0,34.0,728,1,2015
205128,205128,2,11,3,7.0,6.0,862,1,2015
205129,205129,2,6,5,-2.0,7.0,862,0,2015
205130,205130,2,2,1,-6.0,17.0,599,0,2015
205131,205131,2,16,1,-4.0,10.0,177,0,2015
205132,205132,2,23,1,-8.0,12.0,108,0,2015
205133,205133,2,21,6,-5.0,28.0,627,0,2015
205134,205134,2,17,2,-3.0,6.0,436,0,2015
205135,205135,2,26,4,-5.0,10.0,174,0,2015
205136,205136,2,13,5,-2.0,11.0,1024,0,2015
205137,205137,2,22,7,12.0,18.0,929,0,2015
205138,205138,2,15,7,-4.0,14.0,364,0,2015
205139,205139,2,23,1,-4.0,13.0,748,0,2015
205140,205140,2,16,1,45.0,20.0,693,1,2015
205141,205141,2,20,5,0.0,18.0,2419,0,2015
205142,205142,2,16,1,43.0,24.0,417,1,2015
205143,205143,2,15,7,121.0,5.0,158,1,2015
205144,205144,2,22,7,-8.0,24.0,337,1,2015
205145,205145,2,2,1,-8.0,14.0,985,0,2015
205146,205146,2,13,5,-4.0,9.0,1021,0,2015
205147,205147,2,2,1,-10.0,17.0,328,0,2015
205148,205148,2,16,1,9.0,64.0,391,1,2015
205149,205149,2,18,3,0.0,13.0,919,0,2015
205150,205150,2,25,3,-3.0,30.0,516,0,2015
205151,205151,2,4,3,-4.0,8.0,696,0,2015
205152,205152,2,27,5,5.0,14.0,1849,0,2015
205153,205153,2,21,6,-10.0,12.0,2562,0,2015
205154,205154,2,24,2,72.0,20.0,599,1,2015
205155,205155,2,6,5,-4.0,14.0,2342,0,2015
205156,205156,2,3,2,-2.0,12.0,1865,0,2015
205157,205157,2,20,5,-5.0,11.0,1546,0,2015
205158,205158,2,11,3,-7.0,18.0,150,0,2015
205159,205159,2,23,1,1.0,13.0,883,0,2015
205160,205160,2,12,4,0.0,15.0,808,0,2015
205161,205161,2,22,7,0.0,22.0,461,0,2015
205162,205162,2,7,6,2.0,13.0,2165,0,2015
205163,205163,2,24,2,-10.0,11.0,667,0,2015
205164,205164,2,1,7,41.0,25.0,566,1,2015
205165,205165,2,12,4,0.0,22.0,1416,1,2015
205166,205166,2,7,6,-15.0,22.0,391,0,2015
205167,205167,2,11,3,-1.0,15.0,338,0,2015
205168,205168,2,18,3,11.0,6.0,337,0,2015
205169,205169,2,11,3,-6.0,16.0,544,0,2015
205170,205170,2,24,2,-8.0,8.0,781,0,2015
205171,205171,2,26,4,34.0,10.0,328,1,2015
205172,205172,2,20,5,-4.0,45.0,1670,0,2015
205173,205173,2,18,3,-3.0,14.0,562,0,2015
205174,205174,2,10,2,-6.0,12.0,1269,0,2015
205175,205175,2,2,1,-5.0,9.0,183,0,2015
205176,205176,2,14,6,27.0,9.0,265,1,2015
205177,205177,2,4,3,1.0,18.0,2288,0,2015
205178,205178,2,19,4,5.0,19.0,813,0,2015
205179,205179,2,8,7,-8.0,16.0,534,0,2015
205180,205180,2,25,3,-2.0,9.0,641,0,2015
205181,205181,2,15,7,157.0,15.0,1956,1,2015
205182,205182,2,15,7,14.0,11.0,689,1,2015
205183,205183,2,25,3,-10.0,5.0,100,0,2015
205184,205184,2,3,2,-10.0,20.0,501,0,2015
205185,205185,2,26,4,-1.0,28.0,2583,0,2015
205186,205186,2,11,3,-2.0,11.0,735,0,2015
205187,205187,2,14,6,-6.0,15.0,1927,0,2015
205188,205188,2,21,6,0.0,20.0,728,0,2015
205189,205189,2,13,5,-9.0,18.0,200,0,2015
205190,205190,2,8,7,-5.0,12.0,930,0,2015
205191,205191,2,24,2,-3.0,24.0,493,0,2015
205192,205192,2,7,6,-4.0,41.0,762,0,2015
205193,205193,2,11,3,-6.0,13.0,236,0,2015
205194,205194,2,14,6,0.0,7.0,391,0,2015
205195,205195,2,15,7,-2.0,14.0,1979,0,2015
205196,205196,2,19,4,-5.0,22.0,299,0,2015
205197,205197,2,7,6,-12.0,18.0,192,0,2015
205198,205198,2,19,4,-2.0,17.0,837,0,2015
205199,205199,2,6,5,5.0,28.0,1085,1,2015
205200,205200,2,10,2,-2.0,57.0,762,0,2015
205201,205201,2,26,4,26.0,7.0,948,1,2015
205202,205202,2,17,2,-1.0,26.0,674,0,2015
205203,205203,2,17,2,-4.0,14.0,480,0,2015
205204,205204,2,4,3,19.0,57.0,423,1,2015
205205,205205,2,17,2,217.0,13.0,399,1,2015
205206,205206,2,26,4,-7.0,14.0,331,0,2015
205207,205207,2,8,7,27.0,21.0,1209,1,2015
205208,205208,2,6,5,2.0,42.0,1499,1,2015
205209,205209,2,4,3,-5.0,13.0,859,0,2015
205210,205210,2,17,2,134.0,11.0,853,1,2015
205211,205211,2,4,3,-7.0,15.0,511,0,2015
205212,205212,2,1,7,6.0,12.0,1189,0,2015
205213,205213,2,21,6,77.0,13.0,925,1,2015
205214,205214,2,5,4,-7.0,9.0,223,0,2015
205215,205215,2,14,6,-1.0,13.0,630,0,2015
205216,205216,2,27,5,38.0,11.0,2640,1,2015
205217,205217,2,22,7,43.0,17.0,293,1,2015
205218,205218,2,19,4,-1.0,15.0,783,0,2015
205219,205219,2,17,2,-7.0,9.0,100,0,2015
205220,205220,2,27,5,-1.0,7.0,251,0,2015
205221,205221,2,12,4,-4.0,18.0,147,0,2015
205222,205222,2,24,2,12.0,20.0,427,1,2015
205223,205223,2,23,1,-22.0,15.0,1774,0,2015
205224,205224,2,19,4,0.0,19.0,668,0,2015
205225,205225,2,23,1,-1.0,12.0,992,0,2015
205226,205226,2,17,2,3.0,19.0,1440,0,2015
205227,205227,2,28,6,-6.0,10.0,689,0,2015
205228,205228,2,17,2,-3.0,34.0,1671,1,2015
205229,205229,2,28,6,-7.0,16.0,846,0,2015
205230,205230,2,19,4,12.0,7.0,173,0,2015
205231,205231,2,8,7,-4.0,16.0,671,0,2015
205232,205232,2,27,5,-1.0,9.0,425,0,2015
205233,205233,2,18,3,18.0,21.0,2704,0,2015
205234,205234,2,10,2,-9.0,21.0,86,0,2015
205235,205235,2,27,5,0.0,12.0,991,0,2015
205236,205236,2,26,4,14.0,14.0,862,1,2015
205237,205237,2,5,4,-4.0,16.0,989,0,2015
205238,205238,2,26,4,-1.0,15.0,377,0,2015
205239,205239,2,27,5,95.0,12.0,844,1,2015
205240,205240,2,19,4,-9.0,20.0,1195,0,2015
205241,205241,2,18,3,4.0,7.0,471,1,2015
205242,205242,2,15,7,-1.0,7.0,562,1,2015
205243,205243,2,6,5,-9.0,11.0,305,0,2015
205244,205244,2,1,7,221.0,19.0,507,1,2015
205245,205245,2,2,1,-1.0,13.0,949,0,2015
205246,205246,2,13,5,-5.0,21.0,1171,0,2015
205247,205247,2,2,1,-2.0,26.0,862,0,2015
205248,205248,2,23,1,32.0,9.0,345,1,2015
205249,205249,2,10,2,-7.0,12.0,174,0,2015
205250,205250,2,4,3,5.0,11.0,588,0,2015
205251,205251,2,6,5,-6.0,25.0,641,0,2015
205252,205252,2,6,5,-4.0,15.0,1149,0,2015
205253,205253,2,28,6,-2.0,27.0,998,0,2015
205254,205254,2,22,7,-10.0,14.0,867,0,2015
205255,205255,2,24,2,29.0,19.0,1250,1,2015
205256,205256,2,12,4,0.0,33.0,1035,0,2015
205257,205257,2,7,6,-13.0,8.0,857,0,2015
205258,205258,2,10,2,-3.0,12.0,366,0,2015
205259,205259,2,16,1,-2.0,14.0,978,0,2015
205260,205260,2,3,2,-10.0,9.0,163,0,2015
205261,205261,2,19,4,-11.0,8.0,158,0,2015
205262,205262,2,28,6,-10.0,10.0,250,0,2015
205263,205263,2,13,5,-1.0,11.0,192,0,2015
205264,205264,2,13,5,-5.0,21.0,1242,1,2015
205265,205265,2,2,1,32.0,14.0,1723,1,2015
205266,205266,2,10,2,-2.0,13.0,604,0,2015
205267,205267,2,21,6,-5.0,9.0,164,0,2015
205268,205268,2,22,7,-6.0,15.0,569,0,2015
205269,205269,2,17,2,-2.0,16.0,621,0,2015
205270,205270,2,19,4,108.0,16.0,135,1,2015
205271,205271,2,19,4,125.0,24.0,177,1,2015
205272,205272,2,27,5,18.0,65.0,641,1,2015
205273,205273,2,28,6,15.0,24.0,550,1,2015
205274,205274,2,26,4,-16.0,18.0,429,0,2015
205275,205275,2,19,4,206.0,13.0,1452,1,2015
205276,205276,2,27,5,18.0,11.0,802,1,2015
205277,205277,2,26,4,32.0,15.0,332,1,2015
205278,205278,2,10,2,-7.0,11.0,283,0,2015
205279,205279,2,6,5,39.0,19.0,1013,1,2015
205280,205280,2,4,3,-6.0,18.0,474,0,2015
205281,205281,2,23,1,-2.0,10.0,628,0,2015
205282,205282,2,21,6,14.0,25.0,859,1,2015
205283,205283,2,14,6,-10.0,30.0,1076,0,2015
205284,205284,2,22,7,25.0,12.0,226,1,2015
205285,205285,2,4,3,200.0,10.0,585,1,2015
205286,205286,2,5,4,-13.0,15.0,1660,0,2015
205287,205287,2,18,3,-5.0,40.0,1197,1,2015
205288,205288,2,21,6,-8.0,19.0,229,0,2015
205289,205289,2,1,7,-2.0,16.0,546,0,2015
205290,205290,2,9,1,0.0,12.0,626,1,2015
205291,205291,2,25,3,46.0,10.0,937,1,2015
205292,205292,2,2,1,-3.0,12.0,129,0,2015
205293,205293,2,25,3,39.0,12.0,657,1,2015
205294,205294,2,17,2,0.0,11.0,1090,0,2015
205295,205295,2,23,1,15.0,19.0,577,0,2015
205296,205296,2,17,2,9.0,18.0,534,0,2015
205297,205297,2,24,2,-8.0,16.0,615,0,2015
205298,205298,2,10,2,-2.0,31.0,453,0,2015
205299,205299,2,14,6,-8.0,12.0,1547,0,2015
205300,205300,2,15,7,-1.0,13.0,588,0,2015
205301,205301,2,27,5,-8.0,17.0,1404,0,2015
205302,205302,2,7,6,69.0,12.0,406,1,2015
205303,205303,2,23,1,-4.0,9.0,587,0,2015
205304,205304,2,28,6,6.0,13.0,2367,0,2015
205305,205305,2,15,7,0.0,13.0,731,0,2015
205306,205306,2,11,3,7.0,11.0,1010,0,2015
205307,205307,2,11,3,-3.0,11.0,630,0,2015
205308,205308,2,17,2,-7.0,12.0,216,0,2015
205309,205309,2,16,1,38.0,12.0,1201,1,2015
205310,205310,2,20,5,15.0,19.0,109,1,2015
205311,205311,2,24,2,-3.0,67.0,522,1,2015
205312,205312,2,6,5,-8.0,32.0,646,0,2015
205313,205313,2,25,3,-5.0,8.0,110,0,2015
205314,205314,2,11,3,-12.0,12.0,1069,0,2015
205315,205315,2,18,3,-5.0,13.0,429,0,2015
205316,205316,2,18,3,12.0,32.0,1014,1,2015
205317,205317,2,25,3,1.0,16.0,1865,0,2015
205318,205318,2,14,6,20.0,22.0,945,1,2015
205319,205319,2,19,4,-11.0,10.0,253,0,2015
205320,205320,2,26,4,0.0,40.0,505,0,2015
205321,205321,2,19,4,-6.0,19.0,261,0,2015
205322,205322,2,9,1,5.0,25.0,1312,0,2015
205323,205323,2,15,7,-6.0,10.0,1313,0,2015
205324,205324,2,24,2,163.0,12.0,1127,1,2015
205325,205325,2,7,6,-4.0,15.0,937,0,2015
205326,205326,2,11,3,5.0,11.0,725,0,2015
205327,205327,2,14,6,59.0,84.0,255,1,2015
205328,205328,2,27,5,21.0,7.0,534,1,2015
205329,205329,2,15,7,0.0,23.0,544,0,2015
205330,205330,2,10,2,-13.0,23.0,466,0,2015
205331,205331,2,25,3,5.0,24.0,912,0,2015
205332,205332,2,4,3,-2.0,13.0,1069,0,2015
205333,205333,2,27,5,2.0,14.0,912,0,2015
205334,205334,2,10,2,3.0,23.0,501,0,2015
205335,205335,2,25,3,5.0,11.0,612,0,2015
205336,205336,2,12,4,-8.0,14.0,361,0,2015
205337,205337,2,9,1,7.0,21.0,2288,0,2015
205338,205338,2,28,6,149.0,49.0,1076,1,2015
205339,205339,2,14,6,-7.0,31.0,1085,0,2015
205340,205340,2,14,6,-8.0,16.0,1055,0,2015
205341,205341,2,20,5,15.0,14.0,925,0,2015
205342,205342,2,6,5,1.0,11.0,319,0,2015
205343,205343,2,26,4,-6.0,33.0,1087,0,2015
205344,205344,2,11,3,-8.0,15.0,637,0,2015
205345,205345,2,13,5,-7.0,21.0,1065,0,2015
205346,205346,2,10,2,-3.0,28.0,231,0,2015
205347,205347,2,28,6,-2.0,20.0,746,0,2015
205348,205348,2,28,6,0.0,50.0,148,1,2015
205349,205349,2,12,4,-3.0,11.0,500,0,2015
205350,205350,2,8,7,-1.0,32.0,925,0,2015
205351,205351,2,1,7,90.0,21.0,602,1,2015
205352,205352,2,15,7,30.0,17.0,859,1,2015
205353,205353,2,18,3,20.0,47.0,867,1,2015
205354,205354,2,24,2,-3.0,15.0,651,0,2015
205355,205355,2,7,6,35.0,15.0,899,1,2015
205356,205356,2,22,7,-2.0,18.0,1444,0,2015
205357,205357,2,20,5,-8.0,11.0,192,0,2015
205358,205358,2,5,4,-5.0,16.0,862,0,2015
205359,205359,2,13,5,-2.0,21.0,534,0,2015
205360,205360,2,12,4,48.0,20.0,1069,1,2015
205361,205361,2,9,1,25.0,16.0,1050,1,2015
205362,205362,2,7,6,-4.0,12.0,2350,0,2015
205363,205363,2,4,3,-7.0,16.0,545,0,2015
205364,205364,2,6,5,-8.0,11.0,479,0,2015
205365,205365,2,27,5,-5.0,12.0,2434,0,2015
205366,205366,2,18,3,-7.0,16.0,451,0,2015
205367,205367,2,11,3,29.0,7.0,283,1,2015
205368,205368,2,16,1,47.0,16.0,719,1,2015
205369,205369,2,12,4,-10.0,15.0,948,0,2015
205370,205370,2,23,1,-3.0,34.0,241,0,2015
205371,205371,2,11,3,-4.0,8.0,992,0,2015
205372,205372,2,12,4,-3.0,37.0,787,1,2015
205373,205373,2,19,4,-1.0,10.0,130,0,2015
205374,205374,2,7,6,-8.0,11.0,191,0,2015
205375,205375,2,11,3,-3.0,20.0,432,0,2015
205376,205376,2,6,5,17.0,24.0,896,1,2015
205377,205377,2,25,3,17.0,15.0,1250,0,2015
205378,205378,2,27,5,1.0,21.0,731,0,2015
205379,205379,2,7,6,-2.0,13.0,164,0,2015
205380,205380,2,11,3,-4.0,14.0,304,0,2015
205381,205381,2,21,6,29.0,9.0,1276,0,2015
205382,205382,2,22,7,-2.0,11.0,345,0,2015
205383,205383,2,24,2,2.0,15.0,2475,0,2015
205384,205384,2,5,4,-3.0,9.0,151,0,2015
205385,205385,2,12,4,21.0,9.0,594,0,2015
205386,205386,2,13,5,10.0,14.0,802,0,2015
205387,205387,2,11,3,-4.0,12.0,1065,0,2015
205388,205388,2,13,5,-4.0,16.0,212,0,2015
205389,205389,2,2,1,-3.0,13.0,284,0,2015
205390,205390,2,23,1,-5.0,15.0,1440,0,2015
205391,205391,2,27,5,3.0,19.0,1208,0,2015
205392,205392,2,6,5,55.0,11.0,2367,1,2015
205393,205393,2,2,1,54.0,78.0,2586,1,2015
205394,205394,2,18,3,-8.0,13.0,201,0,2015
205395,205395,2,16,1,-3.0,29.0,295,1,2015
205396,205396,2,23,1,-1.0,15.0,2075,0,2015
205397,205397,2,14,6,-8.0,9.0,998,0,2015
205398,205398,2,2,1,-1.0,8.0,1855,0,2015
205399,205399,2,8,7,6.0,12.0,247,0,2015
205400,205400,2,24,2,28.0,14.0,1199,1,2015
205401,205401,2,7,6,-2.0,24.0,130,0,2015
205402,205402,2,11,3,16.0,16.0,1576,1,2015
205403,205403,2,22,7,96.0,21.0,315,1,2015
205404,205404,2,23,1,16.0,16.0,2565,0,2015
205405,205405,2,1,7,23.0,21.0,781,1,2015
205406,205406,2,5,4,-2.0,16.0,515,0,2015
205407,205407,2,1,7,10.0,14.0,1023,0,2015
205408,205408,2,20,5,-6.0,14.0,1587,0,2015
205409,205409,2,27,5,-7.0,14.0,236,0,2015
205410,205410,2,9,1,3.0,9.0,308,0,2015
205411,205411,2,12,4,6.0,24.0,695,1,2015
205412,205412,2,13,5,-5.0,11.0,1797,0,2015
205413,205413,2,3,2,-2.0,15.0,236,0,2015
205414,205414,2,20,5,-3.0,19.0,337,0,2015
205415,205415,2,17,2,-7.0,9.0,209,0,2015
205416,205416,2,13,5,76.0,40.0,445,1,2015
205417,205417,2,6,5,-6.0,16.0,438,0,2015
205418,205418,2,28,6,133.0,36.0,545,1,2015
205419,205419,2,18,3,-3.0,13.0,184,0,2015
205420,205420,2,12,4,8.0,39.0,589,0,2015
205421,205421,2,18,3,8.0,26.0,967,1,2015
205422,205422,2,24,2,2.0,93.0,431,1,2015
205423,205423,2,10,2,0.0,8.0,1050,0,2015
205424,205424,2,6,5,5.0,12.0,991,0,2015
205425,205425,2,12,4,-5.0,36.0,666,0,2015
205426,205426,2,6,5,-5.0,10.0,802,0,2015
205427,205427,2,20,5,-1.0,13.0,616,0,2015
205428,205428,2,6,5,-3.0,12.0,1491,0,2015
205429,205429,2,15,7,25.0,15.0,349,1,2015
205430,205430,2,18,3,3.0,6.0,390,0,2015
205431,205431,2,3,2,-5.0,11.0,579,0,2015
205432,205432,2,2,1,17.0,10.0,1237,1,2015
205433,205433,2,22,7,15.0,19.0,1587,1,2015
205434,205434,2,11,3,-6.0,19.0,261,0,2015
205435,205435,2,9,1,-15.0,9.0,552,0,2015
205436,205436,2,2,1,0.0,20.0,565,1,2015
205437,205437,2,3,2,-5.0,6.0,802,0,2015
205438,205438,2,28,6,-3.0,11.0,696,0,2015
205439,205439,2,10,2,-4.0,19.0,867,1,2015
205440,205440,2,20,5,11.0,21.0,251,1,2015
205441,205441,2,18,3,67.0,13.0,584,1,2015
205442,205442,2,3,2,2.0,11.0,1487,0,2015
205443,205443,2,11,3,38.0,25.0,888,1,2015
205444,205444,2,28,6,-7.0,10.0,201,0,2015
205445,205445,2,13,5,-11.0,9.0,460,0,2015
205446,205446,2,18,3,67.0,8.0,937,1,2015
205447,205447,2,22,7,12.0,13.0,965,0,2015
205448,205448,2,20,5,36.0,32.0,2402,1,2015
205449,205449,2,15,7,-4.0,20.0,226,0,2015
205450,205450,2,23,1,-4.0,13.0,169,0,2015
205451,205451,2,15,7,0.0,14.0,1739,0,2015
205452,205452,2,4,3,-10.0,14.0,236,0,2015
205453,205453,2,10,2,7.0,17.0,896,0,2015
205454,205454,2,1,7,-1.0,15.0,787,0,2015
205455,205455,2,20,5,-2.0,14.0,2475,0,2015
205456,205456,2,19,4,13.0,18.0,1464,1,2015
205457,205457,2,5,4,-1.0,23.0,762,1,2015
205458,205458,2,5,4,2.0,23.0,862,0,2015
205459,205459,2,25,3,74.0,135.0,432,1,2015
205460,205460,2,8,7,1.0,22.0,762,0,2015
205461,205461,2,9,1,-1.0,12.0,628,0,2015
205462,205462,2,15,7,0.0,10.0,224,0,2015
205463,205463,2,28,6,0.0,26.0,1105,0,2015
205464,205464,2,20,5,52.0,16.0,209,1,2015
205465,205465,2,15,7,96.0,7.0,224,1,2015
205466,205466,2,11,3,49.0,12.0,473,1,2015
205467,205467,2,5,4,-2.0,7.0,519,0,2015
205468,205468,2,17,2,29.0,7.0,590,1,2015
205469,205469,2,26,4,16.0,18.0,989,1,2015
205470,205470,2,16,1,6.0,21.0,867,1,2015
205471,205471,2,7,6,-5.0,11.0,861,0,2015
205472,205472,2,5,4,8.0,6.0,770,0,2015
205473,205473,2,14,6,21.0,38.0,1599,1,2015
205474,205474,2,20,5,0.0,9.0,725,1,2015
205475,205475,2,10,2,-11.0,14.0,438,0,2015
205476,205476,2,12,4,65.0,15.0,93,1,2015
205477,205477,2,1,7,42.0,10.0,1624,1,2015
205478,205478,2,23,1,4.0,12.0,489,0,2015
